track name="eCLIP" description="eCLIP peaks" visibility=3 itemRgb="Off"
chr1	245017444	245017459	HNRNPU	1000	-
chr1	245020116	245020156	HNRNPU	1000	-
chr1	245023813	245023842	HNRNPU	1000	-
chr1	245026676	245026698	HNRNPU	1000	-
chr10	30602636	30602705	MTPAP	1000	-
chr10	30615442	30615563	MTPAP	1000	-
chr10	30629000	30629053	MTPAP	1000	-
chr10	30638129	30638212	MTPAP	1000	-
chr10	70719920	70720000	DDX21	1000	+
chr10	70726773	70726865	DDX21	1000	+
chr10	70726799	70726829	DDX21	1000	+
chr10	70728792	70728794	DDX21	1000	+
chr10	70728836	70728871	DDX21	1000	+
chr10	70732290	70732334	DDX21	1000	+
chr10	70742655	70742711	DDX21	1000	+
chr10	70743286	70743303	DDX21	1000	+
chr10	70743728	70743741	DDX21	1000	+
chr10	70743796	70743813	DDX21	1000	+
chr10	70744041	70744108	DDX21	1000	+
chr10	70744658	70744664	DDX21	1000	+
chr10	70941003	70941040	SUPV3L1	1000	+
chr10	70945735	70945750	SUPV3L1	1000	+
chr10	70946049	70946058	SUPV3L1	1000	+
chr10	70946058	70946087	SUPV3L1	1000	+
chr10	70949234	70949273	SUPV3L1	1000	+
chr10	70954982	70955021	SUPV3L1	1000	+
chr10	103916970	103917016	NOLC1	1000	+
chr10	103919702	103919733	NOLC1	1000	+
chr10	103920268	103920299	NOLC1	1000	+
chr10	103920570	103920597	NOLC1	1000	+
chr10	103921975	103922021	NOLC1	1000	+
chr10	103922045	103922115	NOLC1	1000	+
chr10	103922057	103922115	NOLC1	1000	+
chr10	103922139	103922257	NOLC1	1000	+
chr10	103922182	103922255	NOLC1	1000	+
chr10	103923152	103923213	NOLC1	1000	+
chr10	103923181	103923244	NOLC1	1000	+
chr10	103923267	103923345	NOLC1	1000	+
chr10	112053949	112054001	SMNDC1	1000	-
chr10	112057447	112057526	SMNDC1	1000	-
chr10	112057500	112057558	SMNDC1	1000	-
chr10	112057629	112057659	SMNDC1	1000	-
chr10	112063329	112063379	SMNDC1	1000	-
chr10	121336256	121336342	TIAL1	1000	-
chr10	121336270	121336344	TIAL1	1000	-
chr10	121336531	121336567	TIAL1	1000	-
chr10	121336545	121336571	TIAL1	1000	-
chr10	121336567	121336618	TIAL1	1000	-
chr10	121336571	121336615	TIAL1	1000	-
chr10	121337102	121337129	TIAL1	1000	-
chr10	121339516	121339574	TIAL1	1000	-
chr10	121339517	121339574	TIAL1	1000	-
chr10	121339894	121339921	TIAL1	1000	-
chr10	121339901	121339907	TIAL1	1000	-
chr10	121340097	121340151	TIAL1	1000	-
chr10	121340138	121340207	TIAL1	1000	-
chr10	121340151	121340210	TIAL1	1000	-
chr10	121340389	121340461	TIAL1	1000	-
chr10	121340393	121340460	TIAL1	1000	-
chr10	121341388	121341417	TIAL1	1000	-
chr10	121352906	121352944	TIAL1	1000	-
chr10	121353104	121353146	TIAL1	1000	-
chr11	10827486	10827535	EIF4G2	1000	-
chr11	10827535	10827595	EIF4G2	1000	-
chr11	75110563	75110610	RPS3	1000	+
chr11	75110565	75110612	RPS3	1000	+
chr11	75110567	75110608	RPS3	1000	+
chr11	75110568	75110603	RPS3	1000	+
chr11	75110610	75110621	RPS3	1000	+
chr11	75111432	75111517	RPS3	1000	+
chr11	75111434	75111475	RPS3	1000	+
chr11	75111434	75111520	RPS3	1000	+
chr11	75111475	75111495	RPS3	1000	+
chr11	75111517	75111577	RPS3	1000	+
chr11	75111545	75111581	RPS3	1000	+
chr11	75111553	75111576	RPS3	1000	+
chr11	75111737	75111772	RPS3	1000	+
chr11	75111741	75111770	RPS3	1000	+
chr11	75111745	75111850	RPS3	1000	+
chr11	75111770	75111805	RPS3	1000	+
chr11	75111772	75111811	RPS3	1000	+
chr11	75111782	75111834	RPS3	1000	+
chr11	75111805	75111846	RPS3	1000	+
chr11	75111811	75111850	RPS3	1000	+
chr11	75111850	75111868	RPS3	1000	+
chr11	75112683	75112691	RPS3	1000	+
chr11	75112712	75112769	RPS3	1000	+
chr11	75112712	75112777	RPS3	1000	+
chr11	75112719	75112778	RPS3	1000	+
chr11	75112769	75112778	RPS3	1000	+
chr11	75113394	75113440	RPS3	1000	+
chr11	75113395	75113448	RPS3	1000	+
chr11	75113395	75113449	RPS3	1000	+
chr11	75113454	75113491	RPS3	1000	+
chr11	75113455	75113491	RPS3	1000	+
chr11	75113457	75113490	RPS3	1000	+
chr11	75113460	75113491	RPS3	1000	+
chr11	75115062	75115087	RPS3	1000	+
chr11	75115062	75115089	RPS3	1000	+
chr11	75115062	75115094	RPS3	1000	+
chr11	75115063	75115093	RPS3	1000	+
chr11	75115089	75115144	RPS3	1000	+
chr11	75115093	75115155	RPS3	1000	+
chr11	75115094	75115147	RPS3	1000	+
chr11	75115100	75115141	RPS3	1000	+
chr11	75115155	75115212	RPS3	1000	+
chr11	75115166	75115208	RPS3	1000	+
chr11	75115167	75115208	RPS3	1000	+
chr11	75115168	75115210	RPS3	1000	+
chr11	75115208	75115253	RPS3	1000	+
chr11	75115210	75115252	RPS3	1000	+
chr11	75115212	75115252	RPS3	1000	+
chr11	75115214	75115253	RPS3	1000	+
chr11	75115470	75115530	RPS3	1000	+
chr11	75115530	75115575	RPS3	1000	+
chr11	75115543	75115572	RPS3	1000	+
chr11	75115583	75115595	RPS3	1000	+
chr11	75115586	75115590	RPS3	1000	+
chr11	75115714	75115727	RPS3	1000	+
chr11	75115715	75115725	RPS3	1000	+
chr11	75115715	75115727	RPS3	1000	+
chr11	75115764	75115816	RPS3	1000	+
chr11	75115776	75115816	RPS3	1000	+
chr11	75115776	75115824	RPS3	1000	+
chr11	75115840	75115910	RPS3	1000	+
chr11	75115845	75115908	RPS3	1000	+
chr11	75115857	75115912	RPS3	1000	+
chr11	75115858	75115910	RPS3	1000	+
chr11	75116655	75116677	RPS3	1000	+
chr11	75116657	75116673	RPS3	1000	+
chr11	75116657	75116674	RPS3	1000	+
chr11	75116657	75116696	RPS3	1000	+
chr11	75116673	75116703	RPS3	1000	+
chr11	75116674	75116712	RPS3	1000	+
chr11	75116677	75116705	RPS3	1000	+
chr11	116619265	116619297	BUD13	1000	-
chr11	116627919	116627940	BUD13	1000	-
chr11	116628516	116628557	BUD13	1000	-
chr11	116628538	116628574	BUD13	1000	-
chr11	116628625	116628678	BUD13	1000	-
chr11	116628625	116628697	BUD13	1000	-
chr11	116628638	116628677	BUD13	1000	-
chr11	116628987	116629011	BUD13	1000	-
chr11	116629840	116629842	BUD13	1000	-
chr11	116629886	116629906	BUD13	1000	-
chr11	116631657	116631696	BUD13	1000	-
chr11	116633249	116633284	BUD13	1000	-
chr11	116633379	116633396	BUD13	1000	-
chr11	116633914	116633937	BUD13	1000	-
chr11	116633958	116633987	BUD13	1000	-
chr11	116636077	116636104	BUD13	1000	-
chr11	116636090	116636146	BUD13	1000	-
chr11	116636125	116636175	BUD13	1000	-
chr11	116640821	116640861	BUD13	1000	-
chr11	116640890	116640905	BUD13	1000	-
chr11	116640907	116640917	BUD13	1000	-
chr11	116641559	116641588	BUD13	1000	-
chr11	116643449	116643479	BUD13	1000	-
chr11	116643512	116643526	BUD13	1000	-
chr11	118620186	118620214	DDX6	1000	-
chr11	118620357	118620359	DDX6	1000	-
chr11	118620411	118620448	DDX6	1000	-
chr11	118620417	118620507	DDX6	1000	-
chr11	118620423	118620482	DDX6	1000	-
chr11	118620448	118620477	DDX6	1000	-
chr11	118620477	118620497	DDX6	1000	-
chr11	118620662	118620688	DDX6	1000	-
chr11	118620759	118620769	DDX6	1000	-
chr11	118620906	118620959	DDX6	1000	-
chr11	118620918	118620958	DDX6	1000	-
chr11	118620922	118620959	DDX6	1000	-
chr11	118621149	118621169	DDX6	1000	-
chr11	118621162	118621194	DDX6	1000	-
chr11	118621363	118621368	DDX6	1000	-
chr11	118621610	118621658	DDX6	1000	-
chr11	118621651	118621756	DDX6	1000	-
chr11	118621667	118621758	DDX6	1000	-
chr11	118621680	118621758	DDX6	1000	-
chr11	118622012	118622028	DDX6	1000	-
chr11	118622015	118622036	DDX6	1000	-
chr11	118622047	118622051	DDX6	1000	-
chr11	118622195	118622238	DDX6	1000	-
chr11	118622342	118622367	DDX6	1000	-
chr11	118622405	118622451	DDX6	1000	-
chr11	118622500	118622553	DDX6	1000	-
chr11	118622504	118622565	DDX6	1000	-
chr11	118622597	118622638	DDX6	1000	-
chr11	118625474	118625536	DDX6	1000	-
chr11	118626110	118626113	DDX6	1000	-
chr11	118626124	118626158	DDX6	1000	-
chr11	118626198	118626211	DDX6	1000	-
chr11	118626968	118626976	DDX6	1000	-
chr11	118627005	118627022	DDX6	1000	-
chr11	118627901	118627917	DDX6	1000	-
chr11	118627967	118627997	DDX6	1000	-
chr11	118629482	118629488	DDX6	1000	-
chr11	118629500	118629506	DDX6	1000	-
chr11	118629521	118629587	DDX6	1000	-
chr11	118629544	118629579	DDX6	1000	-
chr11	118629544	118629583	DDX6	1000	-
chr11	118629591	118629622	DDX6	1000	-
chr11	118630622	118630666	DDX6	1000	-
chr11	118630630	118630650	DDX6	1000	-
chr11	118630639	118630684	DDX6	1000	-
chr11	118630640	118630699	DDX6	1000	-
chr11	118633927	118633947	DDX6	1000	-
chr11	118633978	118634016	DDX6	1000	-
chr11	118633988	118634016	DDX6	1000	-
chr11	118635916	118635927	DDX6	1000	-
chr11	118635916	118635930	DDX6	1000	-
chr11	118636005	118636043	DDX6	1000	-
chr11	118636021	118636052	DDX6	1000	-
chr11	118638953	118639023	DDX6	1000	-
chr11	118638970	118638978	DDX6	1000	-
chr11	118638978	118639003	DDX6	1000	-
chr11	118639043	118639061	DDX6	1000	-
chr11	118650340	118650402	DDX6	1000	-
chr11	118650340	118650407	DDX6	1000	-
chr11	118651880	118651890	DDX6	1000	-
chr11	118656849	118656933	DDX6	1000	-
chr11	118656854	118656914	DDX6	1000	-
chr11	118657021	118657046	DDX6	1000	-
chr11	118657113	118657167	DDX6	1000	-
chr11	118657128	118657207	DDX6	1000	-
chr11	118657129	118657165	DDX6	1000	-
chr11	118657187	118657213	DDX6	1000	-
chr11	118661832	118661847	DDX6	1000	-
chr11	118661835	118661844	DDX6	1000	-
chr11	118661851	118661853	DDX6	1000	-
chr12	2904678	2904745	FKBP4	1000	+
chr12	2904701	2904747	FKBP4	1000	+
chr12	2905364	2905409	FKBP4	1000	+
chr12	2908274	2908333	FKBP4	1000	+
chr12	2910764	2910809	FKBP4	1000	+
chr12	10851726	10851768	YBX3	1000	-
chr12	10851901	10851936	YBX3	1000	-
chr12	10852035	10852072	YBX3	1000	-
chr12	10852037	10852086	YBX3	1000	-
chr12	10852038	10852082	YBX3	1000	-
chr12	10852072	10852094	YBX3	1000	-
chr12	10852089	10852097	YBX3	1000	-
chr12	10852094	10852117	YBX3	1000	-
chr12	10852117	10852146	YBX3	1000	-
chr12	10852117	10852174	YBX3	1000	-
chr12	10852174	10852244	YBX3	1000	-
chr12	10852175	10852225	YBX3	1000	-
chr12	10852225	10852243	YBX3	1000	-
chr12	10852244	10852254	YBX3	1000	-
chr12	10852245	10852253	YBX3	1000	-
chr12	10853851	10853895	YBX3	1000	-
chr12	10853851	10853942	YBX3	1000	-
chr12	10853895	10853939	YBX3	1000	-
chr12	10853939	10853953	YBX3	1000	-
chr12	10854557	10854566	YBX3	1000	-
chr12	10854566	10854619	YBX3	1000	-
chr12	10854573	10854619	YBX3	1000	-
chr12	10854619	10854674	YBX3	1000	-
chr12	10854619	10854690	YBX3	1000	-
chr12	10854697	10854735	YBX3	1000	-
chr12	10854707	10854733	YBX3	1000	-
chr12	10856649	10856714	YBX3	1000	-
